orderid,latitude,longitude,estimateddeliverytime
1552690,37.398172700000003,-122.10274990000001,129
1552721,37.7518849,-122.4266136,201
1552670,37.783569,-122.413326,234
1552650,37.562554900000002,-122.3261916,122
1552678,36.977535699999997,-121.95397869999999,10
1552682,37.686474699999998,-122.46446760000001,172
1552937,37.809019599999999,-122.2720949,44
1552708,33.027340000000002,-117.0773164,39
1552822,37.504260100000003,-122.2782424,166
1553009,37.868735399999998,-122.2517519,328
1552988,37.797173000000001,-122.27623,161
1552832,37.437193999999998,-122.259023,627
1553208,37.743438599999998,-122.428656,5
1553090,32.800109900000002,-117.23357300000001,59
1553197,37.8647122,-122.2598172,266
1553255,37.765008799999997,-122.46356729999999,73
1553305,37.720580200000001,-122.4610347,140
1553308,37.795353499999997,-122.4134159,221
1553326,34.049812000000003,-118.4932424,2
1553477,37.342247499999999,-122.01625420000001,686
1553291,36.964772000000004,-122.055891,241
1553614,37.625284999999998,-122.096592,17
1553624,37.640542500000002,-122.0548679,214
1553686,37.769593999999998,-122.423028,149
1553736,37.752858199999999,-122.39436449999999,40
1553468,32.792371199999998,-117.2367708,109
1553886,37.796739299999999,-122.43518090000001,158
1553664,32.714276599999998,-117.06992289999999,50
1553899,37.745603600000003,-122.46369869999999,153
1553798,37.803689800000001,-122.445048,192
1553915,37.716833000000001,-122.45883000000001,110
1553722,37.362662700000001,-121.9689896,26
1553904,37.780690399999997,-122.3892201,242
1554056,37.690903300000002,-122.4950936,64
1553539,37.485038899999999,-122.19245650000001,119
1554118,37.546106100000003,-122.2813467,1
1554157,37.350458000000003,-121.99229,11
1554034,37.791677100000001,-122.1969424,126
1553928,37.758436000000003,-122.2602414,1730
1554073,37.473956299999998,-122.2163726,119
1554320,34.019201299999999,-118.5034096,144
1554258,37.538020600000003,-122.31253769999999,147
1554492,37.679971199999997,-122.1141709,715
1554558,37.533931199999998,-122.30340579999999,343
1554391,37.669140300000002,-122.1350049,151
1554467,37.7767701,-122.4183622,234
1554457,37.758219599999997,-122.1982569,19
1554620,37.8620734,-122.2598685,192
1554723,37.782932000000002,-122.4150892,204
1554769,37.750455000000002,-122.4306,238
1554798,37.668733600000003,-122.1085262,98
1554900,37.740461099999997,-122.1729868,833
1554796,37.580585900000003,-122.3517655,0
1554848,37.7763341,-122.4398963,32
1554813,37.401164899999998,-122.10193870000001,350
1554903,37.867899999999999,-122.253035,366
1554941,37.851587799999997,-122.243375,25
1554909,37.777285499999998,-122.4511638,136
1554939,37.752676999999998,-122.4134372,78
1554952,37.4167153,-122.1622302,2
1554990,37.813222600000003,-122.2963535,500
1555031,37.544323200000001,-122.30999540000001,118
1554945,37.757667699999999,-122.4807788,35
1555092,37.736558799999997,-122.4111975,99
1555179,37.348626400000001,-122.06514180000001,116
1555195,37.763513000000003,-122.443895,125
1555272,32.642554799999999,-117.0773385,240
1555234,37.561587699999997,-122.2945544,194
1555290,37.395097300000003,-122.09806810000001,5
1555306,37.506336400000002,-122.2792884,0
1555380,37.735989500000002,-122.4601059,34
1555390,32.7549785,-117.20773749999999,164
1555361,32.760746300000001,-117.16594480000001,318
1555409,37.7888898,-122.3980914,100
1555476,37.607702600000003,-122.0624918,58
1555534,37.781693599999997,-122.4882901,77
1555548,37.747211,-122.16798300000001,86
1555567,37.5091587,-122.2922975,86
1555590,37.794849399999997,-122.2218321,417
1555545,37.567759299999999,-122.2981399,51
1555543,37.356277300000002,-121.98998690000001,68
1555656,36.965949799999997,-122.0419629,13
1555715,37.3605649,-121.9963813,2038
1555472,36.972912999999998,-122.03145000000001,14
1555679,37.844052900000001,-122.2744726,112
1555654,37.448838000000002,-122.205792,214
1555724,37.603418099999999,-122.3760382,2216
1555706,37.632935799999998,-122.4905748,35
1555874,37.581020600000002,-122.3845759,1
1555852,37.751905499999999,-122.4287503,452
1555866,37.406509,-122.1090825,140
1555906,37.754769400000001,-122.18676910000001,7
1555848,37.563021599999999,-122.28374820000001,46
1555882,32.710127999999997,-117.155851,127
1555911,37.765937800000003,-122.3878759,165
1556010,32.803005400000004,-117.19648599999999,174
1556084,37.734983999999997,-122.134877,230
1556020,37.792809599999998,-122.4052389,223
1556088,37.575488999999997,-122.32879,23
1556050,37.459955100000002,-122.2254834,184
1556204,37.560283699999999,-122.2984471,25
1556183,34.024645999999997,-118.483981,60
1556207,32.7117906,-117.1524204,127
1556334,37.778761899999999,-122.22579829999999,294
1556216,37.790134799999997,-122.3974642,2
1556302,32.802935099999999,-117.1174718,230
1552685,37.548641000000003,-122.3274373,158
1552710,37.758744,-122.41216799999999,53
1552831,37.784299500000003,-122.2286663,274
1552936,37.377349899999999,-122.1155586,312
1552923,37.365065000000001,-121.97183699999999,47
1552880,37.7961983,-122.2564897,7
1553034,37.863812000000003,-122.26355,299
1553074,37.716943000000001,-122.390332,131
1553099,37.735471500000003,-122.5001266,94
1552990,37.306508800000003,-121.9835958,13
1553073,37.811626599999997,-122.2958694,24
1553183,37.712904999999999,-122.466752,279
1553152,34.013811799999999,-118.40921590000001,2
1553141,37.786774399999999,-122.4224906,154
1553157,37.338006,-121.89547899999999,48
1553200,32.748758799999997,-117.1184375,148
1553199,37.437193999999998,-122.259023,349
1553194,32.7396016,-117.05771559999999,309
1553416,37.779285999999999,-122.220573,16
1553345,37.664003100000002,-122.4337405,1
1553369,32.790899000000003,-117.20456110000001,147
1553536,37.779350899999997,-122.4971208,235
1553642,37.805870900000002,-122.2060953,1491
1553633,37.477682999999999,-122.203749,194
1553719,37.573718900000003,-122.33293430000001,146
1553667,32.748087400000003,-117.16453509999999,256
1553582,37.789315799999997,-122.4469313,224
1553618,37.401474,-122.026341,137
1553787,37.668895599999999,-122.4699932,123
1553758,37.505858699999997,-122.2629472,34
1553817,37.446972600000002,-122.1811182,46
1553868,37.607948200000003,-122.059999,179
1554074,34.026480200000002,-118.4646602,2521
1554049,37.776793499999997,-122.4785346,169
1553922,37.813844400000001,-122.2992581,688
1554007,37.763239499999997,-122.4009824,130
1554092,37.858418299999997,-122.28655000000001,174
1553912,37.791305000000001,-122.39373519999999,141
1554039,37.753314000000003,-122.4441437,34
1554125,37.722001499999998,-122.46084190000001,109
1554486,37.6473613,-122.0696143,179
1554496,37.650390999999999,-122.108197,368
1554504,37.806052000000001,-122.2021599,72
1554545,37.7974076,-122.40587429999999,153
1554494,37.464805300000002,-122.25004029999999,44
1554365,32.868976500000002,-117.217727,115
1554549,37.569292300000001,-122.331776,153
1554595,36.962737300000001,-122.0542825,193
1554577,37.761710800000003,-122.4120612,229
1554653,37.863783900000001,-122.2708708,167
1554776,37.783487100000002,-122.2364781,301
1554842,37.800647900000001,-122.4089845,183
1554763,37.362346100000003,-121.8495279,108
1554875,37.838561599999998,-122.2763276,81
1554660,37.7867435,-122.401752,152
1554993,34.019860299999998,-118.4644871,98
1554891,37.3533635,-122.1145274,140
1555024,34.019510199999999,-118.4743746,220
1555060,37.343024399999997,-121.9461304,96
1555051,37.740195999999997,-122.505869,204
1555074,36.982419999999998,-122.02784,172
1555183,37.788428000000003,-122.2176188,49
1554921,37.7750123,-122.4544176,141
1555248,37.742862700000003,-122.1472018,103
1555282,36.9659318,-122.0256232,227
1555437,37.737574000000002,-122.41573200000001,207
1555384,37.534132800000002,-122.30371289999999,122
1555473,37.532338699999997,-122.3012334,198
1555519,32.782973400000003,-117.1118148,176
1555592,37.639483499999997,-122.44570299999999,1281
1555865,37.788330199999997,-122.1892649,124
1555885,37.757911999999997,-122.3930301,64
1555909,37.7869508,-122.3989584,170
1555945,37.389260800000002,-121.9828773,110
1556071,37.752887999999999,-122.437837,848
1556031,37.382844300000002,-122.0425034,110
1556130,37.334730499999999,-121.8432557,1441
1556160,34.026977799999997,-118.49772280000001,1484
1556054,37.403759100000002,-122.0579311,157
1556033,34.014907000000001,-118.4968453,130
1556154,37.6544089,-122.4435026,192
1556091,32.942065200000002,-117.1121095,191
1556159,37.425144400000001,-122.1480682,143
1556195,32.698293900000003,-117.08662579999999,221
1556236,37.6864226,-122.4833472,128
1556330,37.841666199999999,-122.25173460000001,188
1556217,37.334730499999999,-121.8432557,610
1556349,34.003698,-118.40653,148
1556350,37.7544167,-122.4928549,2
1552613,37.725901999999998,-122.433543,195
1552743,37.822057200000003,-122.2821793,103
1552754,37.458626700000003,-122.24762389999999,182
1552791,37.723128000000003,-122.4594266,56
1552858,37.773595800000002,-122.4329721,343
1552926,37.786542400000002,-122.4019862,278
1552902,37.572556800000001,-122.3225659,80
1552851,32.759406300000002,-117.149182,163
1552848,37.777309600000002,-122.4864784,39
1552903,37.763284200000001,-122.4204598,327
1553138,37.559958999999999,-122.31937600000001,394
1553205,37.822301500000002,-122.26464350000001,176
1553184,37.409932499999996,-122.11397220000001,160
1553041,33.942811900000002,-118.145436,14
1553284,37.379534,-122.07504900000001,92
1553604,34.0344993,-118.47081420000001,429
1553379,37.707681600000001,-122.465536,247
1553564,37.735633900000003,-122.50179780000001,188
1553691,37.776105999999999,-122.1957522,91
1553643,37.7831452,-122.42489500000001,301
1553799,32.746042699999997,-117.09617059999999,1316
1553594,36.975912700000002,-122.0263475,70
1553611,37.362650600000002,-122.0801587,167
1553875,37.765276100000001,-122.2509823,1209
1553534,37.340050599999998,-121.89442560000001,237
1553828,34.024714099999997,-118.4627382,222
1553889,37.792284199999997,-122.4237311,167
1553888,37.694778800000002,-122.49585759999999,211
1553707,32.788713199999997,-117.2401014,221
1553970,37.8828824,-122.2670519,185
1553801,37.511358899999998,-122.2817639,55
1554083,37.784540399999997,-122.48157980000001,139
1554063,37.660663900000003,-122.0653173,61
1553629,37.807138600000002,-122.4130102,149
1554195,37.760154700000001,-122.42431379999999,10
1554337,32.727883499999997,-117.1712031,116
1554281,37.348654699999997,-121.9941579,112
1554392,37.7933266,-122.437046,278
1554331,37.780209599999999,-122.408383,337
1554357,37.3988771,-122.093121,100
1554380,37.741107,-122.453154,168
1554448,37.633809200000002,-122.4627952,209
1554346,37.845541400000002,-122.2819348,288
1554498,37.466156499999997,-122.23254369999999,481
1554433,37.776213800000001,-122.4369793,243
1554507,36.962051700000004,-122.05033709999999,61
1554500,37.682578200000002,-122.101496,74
1554598,37.340625799999998,-121.9786999,1320
1554639,37.780186,-122.467117,334
1554670,37.629449200000003,-122.44353460000001,304
1554597,37.3801226,-122.08648289999999,266
1554674,37.754361099999997,-122.1495165,73
1554693,37.488643600000003,-122.2561669,173
1554861,37.488676900000002,-122.24264429999999,6
1554958,36.975753099999999,-122.016215,303
1554849,37.433231900000003,-122.20684679999999,403
1555041,37.803894399999997,-122.41514309999999,1904
1554938,37.746609399999997,-122.47464189999999,166
1555001,37.8003888,-122.43641580000001,35
1555020,37.4509452,-122.1535545,1
1555053,36.994394200000002,-122.0652221,3057
1555047,37.546104399999997,-122.30901350000001,153
1555105,37.831447799999999,-122.2746502,217
1555119,37.474437999999999,-122.216072,157
1555140,37.822385400000002,-122.2500914,5
1555167,37.8645298,-122.2678794,117
1555141,33.969222500000001,-118.4526657,1
1555227,37.4585334,-122.2762936,1207
1555223,37.6136257,-122.40748120000001,187
1555253,32.927735300000002,-117.0237996,67
1555574,37.788665999999999,-122.407709,387
1555559,37.369025000000001,-121.866679,133
1555536,37.323814499999997,-121.9806821,0
1555645,37.778284900000003,-122.463757,682
1555651,37.734726000000002,-122.392762,200
1555720,32.863303899999998,-117.2374969,7
1555717,37.7061834,-122.4107099,36
1555765,37.407944399999998,-122.1238319,256
1555785,37.325425699999997,-121.97201010000001,0
1555858,37.371645999999998,-122.11049420000001,57
1555834,32.834691300000003,-117.177001,17
1555913,37.533349200000004,-122.3251307,344
1555826,37.800516000000002,-122.437575,36
1555974,37.533349200000004,-122.3251307,2
1556062,37.786609499999997,-122.4037244,192
1556092,37.827066899999998,-122.2730153,113
1556133,37.809296099999997,-122.26997780000001,681
1555947,37.663877800000002,-122.07416069999999,882
1556121,37.746293999999999,-122.24062600000001,251
1556171,37.560283699999999,-122.2984471,490
1556187,37.412421899999998,-122.101203,820
1556190,36.972028899999998,-122.0560354,191
1556180,37.7146246,-122.4627624,778
1556162,36.954008999999999,-122.04262199999999,46
1556259,37.308492899999997,-121.9225769,153
1552699,37.657140099999999,-122.47817310000001,201
1552614,37.553289900000003,-122.286855,236
1552676,36.966110999999998,-121.8983415,181
1552905,32.763078999999998,-117.1417029,111
1552786,37.809361000000003,-122.27053100000001,119
1552826,37.746519900000003,-122.2055457,339
1552830,37.423630699999997,-122.16627080000001,196
1552860,37.334308499999999,-121.961232,61
1552925,37.654322000000001,-122.4143919,123
1553037,37.717606600000003,-122.47871619999999,206
1553021,37.737664000000002,-122.391875,223
1553127,37.82002,-122.279235,58
1553132,37.473103999999999,-122.20817,77
1553198,37.794408900000001,-122.2187034,83
1553047,37.479873900000001,-122.1513659,613
1553206,37.489330099999997,-122.22907290000001,71
1553217,37.716943000000001,-122.390332,247
1553320,37.716326000000002,-122.396784,215
1553224,37.245155099999998,-121.8896833,97
1553299,37.788425599999997,-122.3937141,337
1553242,37.333263100000003,-121.9114565,90
1553466,37.867883599999999,-122.2527941,128
1553366,37.642423399999998,-122.4418482,273
1553353,37.777662200000002,-122.41845910000001,65
1553458,37.775736799999997,-122.4255658,290
1553485,32.7709957,-117.0633046,199
1553672,37.756106600000003,-122.42519299999999,242
1553796,32.724765900000001,-117.1680923,219
1553734,37.446883,-122.18098500000001,265
1553880,32.746428100000003,-117.1246611,203
1553858,34.003698,-118.40653,57
1554048,36.977876600000002,-122.00426469999999,2466
1553742,37.342247499999999,-122.01625420000001,8
1553840,37.622552399999996,-122.0971019,131
1554036,37.802081000000001,-122.415982,65
1553786,37.742009099999997,-122.4881877,59
1553954,37.5226586,-122.25166609999999,180
1554042,37.784096099999999,-122.4755852,176
1554236,37.719597499999999,-122.4099454,1505
1554178,37.752248999999999,-122.39751939999999,134
1554269,37.7999881,-122.4114338,227
1554256,37.361893799999997,-122.0179103,16
1554207,37.538669499999997,-122.2955777,151
1554408,37.508432599999999,-122.2570475,202
1554307,37.480302999999999,-122.232789,169
1554372,37.622998500000001,-122.0417369,32
1554222,37.667707700000001,-122.0906512,1011
1554418,37.376344000000003,-122.095358,106
1554464,33.856282,-118.393759,185
1554561,37.374768400000001,-122.0646575,33
1554611,37.6791391,-122.11647290000001,142
1554665,37.846215999999998,-122.257158,137
1554621,37.440299699999997,-122.134334,1
1554419,37.431265799999998,-122.1507867,205
1554626,37.616492800000003,-122.0305276,30
1554801,37.825786000000001,-122.269671,65
1554708,37.728834900000003,-122.450118,115
1554683,37.512764300000001,-122.3209636,94
1554696,37.787593999999999,-122.416163,317
1554832,37.5549824,-122.3290429,490
1554876,37.804813000000003,-122.437524,174
1554845,37.312350500000001,-121.9883332,22
1554747,36.971580500000002,-121.98464629999999,80
1554868,37.777844999999999,-122.41131300000001,107
1554761,37.400833599999999,-122.11518700000001,114
1554968,37.778289999999998,-122.4246223,37
1554929,37.401995200000002,-121.8701368,162
1555015,37.777532000000001,-122.487441,154
1555149,37.398223600000001,-122.1937568,1072
1555208,37.834249999999997,-122.25414499999999,247
1555225,32.754933700000002,-117.19330669999999,158
1555368,37.388358699999998,-121.9793749,221
1555335,37.456938999999998,-122.243341,1
1555460,37.478860699999998,-122.21439719999999,691
1555566,32.826090299999997,-117.0989797,215
1555732,37.843388300000001,-122.2204595,148
1555691,32.932946600000001,-117.1234714,32
1555738,34.001785300000002,-118.3919025,3
1555739,37.786129699999996,-122.41438549999999,298
1555802,37.773141799999998,-122.4283197,306
1555825,37.7669377,-122.4312917,220
1555873,32.730585400000002,-117.2254609,113
1555958,37.559443299999998,-122.315116,13
1556003,36.987958599999999,-121.96317790000001,73
1555973,37.353102300000003,-121.9973198,110
1556093,37.376689200000001,-122.0550606,197
1556027,37.5411438,-122.2988963,125
1556005,36.954934999999999,-122.048028,148
1555948,37.783823400000003,-122.39770919999999,143
1556108,37.794071799999998,-122.26798290000001,1
1556150,37.762931500000001,-122.4250114,59
1556274,37.803994000000003,-122.413646,104
1556327,37.858130899999999,-122.25982879999999,173
1556200,37.3533635,-122.1145274,166
1556179,32.803472900000003,-117.230002,0
1552610,37.484986499999998,-122.2453606,86
1552609,37.779192199999997,-122.40434879999999,206
1552723,37.716943000000001,-122.390332,202
1552611,36.971603000000002,-121.982495,178
1552813,37.318869599999999,-121.9270215,2
1552764,37.471938999999999,-122.155484,328
1552820,32.748440199999997,-117.1624736,101
1552906,37.396534000000003,-122.09618690000001,213
1552781,37.5661737,-122.3048289,65
1552909,37.612556300000001,-122.40496880000001,221
1552977,37.786777700000002,-122.21553299999999,533
1552772,37.340625799999998,-121.9786999,25
1553061,37.632057600000003,-122.0656343,73
1553111,37.520028500000002,-122.2758422,175
1553128,37.731790099999998,-122.4382797,112
1553077,37.502211699999997,-122.2556074,0
1553054,37.413953999999997,-122.192452,4
1553048,37.426189999999998,-122.180151,1
1553166,37.363814300000001,-121.9790134,63
1553278,37.669103,-122.09511190000001,82
1553288,37.7612758,-122.4375254,178
1553399,37.7593174,-122.245293,170
1553280,37.372917999999999,-122.2072838,5
1553552,37.340071000000002,-122.0186448,1826
1553452,32.705621700000002,-117.1469652,108
1553343,37.564541400000003,-122.2703741,128
1553476,37.592797900000001,-122.3969034,74
1553414,37.772778099999996,-122.3927604,319
1553608,37.782446499999999,-122.3964761,311
1553519,37.798142200000001,-122.41131970000001,82
1553641,37.329909899999997,-121.9049582,349
1553778,36.970253499999998,-121.958384,1947
1553599,37.849407300000003,-122.2654512,292
1553694,32.708944099999997,-117.1553466,233
1553855,37.498443000000002,-122.25181619999999,46
1553876,37.771734600000002,-122.2752127,141
1554084,33.873588300000002,-118.37776289999999,1381
1554129,37.851773299999998,-122.2710515,659
1554066,37.375577800000002,-122.0638388,107
1553997,37.782130299999999,-122.39708299999999,260
1554050,37.767869599999997,-122.44550700000001,179
1553973,36.967143,-121.88193699999999,129
1554057,37.397145899999998,-122.09623310000001,155
1554141,37.775507099999999,-122.41429789999999,71
1554154,37.798858099999997,-122.4187517,182
1554215,34.018782700000003,-118.4893981,87
1554170,37.3229276,-121.9241608,50
1554308,37.693502899999999,-122.45975780000001,130
1554322,37.775314299999998,-122.43818349999999,94
1554265,37.863858399999998,-122.2572751,177
1554334,37.773564700000001,-122.2738588,210
1554469,37.802853800000001,-122.2533299,326
1554342,37.3945857,-121.9917121,149
1554356,32.7544039,-117.139675,50
1554518,37.479408999999997,-122.28066939999999,34
1554596,37.774336099999999,-122.2355441,93
1554581,37.348906800000002,-121.9729344,161
1554877,37.426749999999998,-122.1775073,522
1554800,37.285636199999999,-121.9952893,118
1554881,37.665944699999997,-122.38508400000001,1972
1554866,37.446070599999999,-122.15145269999999,83
1554937,37.683157999999999,-122.0665765,73
1554931,37.384894600000003,-121.8872353,103
1554923,37.730435,-122.41693100000001,278
1554992,37.866541400000003,-122.29971740000001,96
1555038,33.991619200000002,-118.44422590000001,269
1555151,37.780551600000003,-122.4042207,84
1555218,37.741425,-122.14854269999999,155
1555230,37.419029199999997,-122.1227686,112
1555241,37.3963185,-121.99748719999999,180
1555315,37.389610400000002,-121.9886832,387
1555369,37.754292399999997,-122.408858,227
1555398,37.407741199999997,-121.9613765,222
1555401,37.777182500000002,-122.50114360000001,40
1555443,37.677500999999999,-122.09923999999999,109
1555459,37.759789300000001,-122.1980092,275
1555468,37.711274099999997,-122.4362498,192
1555513,37.763565700000001,-122.48273500000001,162
1555568,37.775092800000003,-122.45829929999999,299
1555591,37.820588399999998,-122.2784351,309
1555767,32.716280400000002,-117.1446874,2
1555778,37.480110799999999,-122.22126950000001,298
1555768,37.425571499999997,-122.15448600000001,147
1555810,37.770637499999999,-122.42835839999999,150
1555878,37.863223699999999,-122.25776310000001,362
1555836,37.534663600000002,-122.30044789999999,106
1555845,37.7898,-122.4057387,790
1555904,37.794494100000001,-122.3968428,98
1555989,37.663001700000002,-122.07718560000001,44
1555908,34.014675099999998,-118.49784440000001,442
1556110,32.898174900000001,-117.22191460000001,0
1556066,37.647295300000003,-122.0874324,250
1556082,32.770240399999999,-117.15736440000001,227
1555981,37.735566599999999,-122.3989843,212
1556127,37.824522999999999,-122.279888,228
1556170,37.413038200000003,-122.1096721,193
1556191,36.987477400000003,-121.9512998,1570
1556277,37.765496900000002,-122.25163879999999,109
1556295,37.848947799999998,-122.2749688,179
1556346,37.666361500000001,-122.1209985,28
1552587,37.740035800000001,-122.44574849999999,263
1552658,37.803662000000003,-122.42700960000001,149
1552695,34.038376,-118.470552,154
1552961,37.735669000000001,-122.4969255,1092
1553016,37.4911387,-122.2225409,616
1553023,37.830046299999999,-122.27197169999999,800
1552888,37.358829800000002,-121.8331884,268
1553051,37.737186700000002,-122.42296880000001,159
1553113,37.456841699999998,-122.2492001,49
1553064,37.742302500000001,-122.490388,128
1553146,37.7778414,-122.4420348,93
1553340,37.629488000000002,-122.094239,235
1553339,37.483538199999998,-122.2300845,241
1553254,37.792794000000001,-122.26897700000001,169
1553394,37.759195499999997,-122.26000689999999,213
1553455,37.777201099999999,-122.4614523,62
1553462,37.792350300000003,-122.1831102,360
1553418,37.4842084,-122.1851932,18
1553256,34.034202499999999,-118.4898092,150
1553593,37.640542500000002,-122.0548679,64
1553135,37.578051000000002,-122.354567,1084
1553675,37.533088499999998,-122.2973657,1560
1553654,37.784727199999999,-122.4458703,286
1553781,37.778266000000002,-122.18125000000001,129
1553752,37.346798999999997,-121.834986,66
1553833,37.771804299999999,-122.4266209,148
1553723,37.797110000000004,-122.4265676,34
1553765,37.711784999999999,-122.470693,114
1553603,37.397469000000001,-121.84931400000001,0
1553914,37.650754900000003,-122.0875909,15
1553431,37.413953999999997,-122.192452,102
1553975,37.639622699999997,-122.1289567,23
1553838,34.014933300000003,-118.4945764,277
1553831,37.356809699999999,-122.0535632,207
1554069,37.482263699999997,-122.2099731,236
1553651,32.612902200000001,-117.0813572,49
1554190,37.597740299999998,-122.3929667,24
1553998,32.796037699999999,-117.25613610000001,272
1553971,32.810152799999997,-117.1721967,314
1554017,32.795389,-117.240916,69
1554052,32.724774099999998,-117.1219127,126
1554306,37.488824800000003,-122.24004600000001,7
1554394,37.635341199999999,-122.46754300000001,2
1554491,37.746632200000001,-122.4762121,235
1554543,37.4734026,-122.22090300000001,219
1554712,37.795640599999999,-122.19038519999999,1159
1554631,37.845219,-122.27189509999999,107
1554731,37.755865499999999,-122.4074669,290
1554613,37.255162900000002,-121.92751819999999,125
1554758,37.824224200000003,-122.2495665,108
1554902,37.426749999999998,-122.1775073,552
1554843,37.741751399999998,-122.1623536,156
1554948,37.812106900000003,-122.271629,29
1554760,37.738163,-122.48992800000001,992
1554961,37.817969900000001,-122.2671874,203
1554956,37.8656948,-122.2597509,135
1554942,37.762510499999998,-122.4214571,191
1555080,37.807957799999997,-122.30064369999999,102
1555036,37.763127099999998,-122.40463200000001,29
1555045,37.777107600000001,-122.4620829,488
1555104,37.778610399999998,-122.4226408,1028
1555118,37.761104600000003,-122.43434569999999,166
1555134,37.655495899999998,-122.4191237,39
1555008,37.794923699999998,-122.41671530000001,250
1555095,36.969233699999997,-121.98417689999999,5
1555207,37.371640800000002,-121.8311077,79
1555251,32.633593699999999,-116.9792659,89
1555289,37.573748700000003,-122.3353676,315
1555267,37.7926644,-122.4065413,39
1555430,37.791230900000002,-122.1894825,300
1555467,37.799313900000001,-122.244765,30
1555477,37.463402299999998,-122.16464430000001,2
1555452,37.433261299999998,-122.1281862,90
1555600,37.802923999999997,-122.417581,51
1555687,37.492131100000002,-122.2536455,30
1555676,37.569169899999999,-122.30429700000001,88
1555735,37.708863000000001,-122.47053099999999,295
1555727,37.780387400000002,-122.40761139999999,336
1555776,37.767712699999997,-122.25004,147
1555783,32.795895000000002,-117.2366,187
1555816,37.743223700000001,-122.4675441,123
1555864,37.792734000000003,-122.42146,884
1555842,37.756397,-122.1976461,92
1555856,37.541136799999997,-122.2988726,219
1555861,32.724981300000003,-117.1273429,105
1555934,37.664578599999999,-122.4410737,129
1555993,37.629705999999999,-122.0505677,24
1556228,36.974347999999999,-121.984157,2404
1556197,37.811937800000003,-122.29940379999999,67
1556198,37.403773000000001,-121.9994911,167
1556257,37.349604300000003,-121.95271579999999,146
1556244,37.7367864,-122.4472571,116
1556281,37.3543035,-121.9424865,2
1556323,37.452957099999999,-122.22915810000001,91
1556319,37.787356799999998,-122.4138167,175
1556230,32.800457999999999,-117.234627,177
1556359,37.683599000000001,-122.08860850000001,160
1552600,37.759318999999998,-122.465237,165
1552618,32.719463500000003,-117.1599255,170
1552671,37.687215299999998,-122.4946125,41
1552659,37.457326999999999,-122.15552599999999,1
1552735,37.5819197,-122.3663279,147
1552683,32.852823000000001,-117.21262849999999,1
1552724,32.808139500000003,-117.2607417,99
1552828,37.7870664,-122.2089584,31
1552840,37.454313599999999,-122.1823213,212
1552847,37.398885900000003,-122.11071029999999,215
1552924,37.713239899999998,-122.44329159999999,113
1552910,37.490709500000001,-122.2198307,65
1552945,37.7945584,-122.1808393,152
1552794,36.988533400000001,-122.02643070000001,125
1553083,37.765860000000004,-122.24236519999999,178
1553134,37.721057700000003,-122.3901872,167
1552987,37.4283912,-122.1489536,72
1553109,37.395126400000002,-122.1669129,160
1553259,37.646664199999996,-122.1158568,198
1553026,37.774014000000001,-122.46459659999999,164
1553239,37.748306100000001,-122.4471839,153
1553322,37.798128400000003,-122.2472214,289
1553397,37.338381099999999,-121.9138336,568
1553354,33.834100599999999,-118.3749071,119
1553709,37.479873900000001,-122.1513659,103
1553596,37.328608199999998,-121.9091059,1
1553760,37.483420899999999,-122.2122785,1316
1553824,37.776260000000001,-122.397105,112
1553923,37.778697999999999,-122.44100299999999,75
1553986,37.378340100000003,-122.0186478,145
1554058,37.774582000000002,-122.4572239,193
1553932,37.809349099999999,-122.25004389999999,77
1553905,32.637075400000001,-117.0853149,34
1554079,37.341382000000003,-121.966099,163
1554148,37.342024299999999,-121.8688676,177
1554147,37.782556499999998,-122.2285406,211
1554087,37.8677238,-122.2958448,133
1554149,37.593870600000002,-122.36527580000001,53
1554303,37.580839400000002,-122.37737439999999,45
1554103,37.772689,-122.453672,95
1554235,37.6779212,-122.0986518,199
1554315,37.778368999999998,-122.439104,61
1554244,37.535231600000003,-122.2386806,47
1554377,37.869462499999997,-122.2985936,162
1554347,37.643984500000002,-122.4371745,59
1554412,36.983452999999997,-121.9146743,1
1554466,37.7767342,-122.4466279,152
1554658,37.775095999999998,-122.431324,372
1554609,37.543041199999998,-122.3072913,125
1554608,37.75853,-122.413242,40
1554591,37.552717600000001,-122.32773469999999,33
1554692,37.7054896,-122.4630659,143
1554706,37.351300999999999,-122.017223,87
1554647,37.747785999999998,-122.410218,23
1554652,37.8478371,-122.2585729,38
1554713,34.012257400000003,-118.4136692,204
1554741,37.788741999999999,-122.41426920000001,126
1554779,37.850096800000003,-122.2660901,58
1554799,37.392724999999999,-122.09555109999999,78
1554870,37.8757746,-122.26395220000001,24
1554872,37.394309399999997,-122.0969516,94
1554850,37.627402600000003,-122.4257978,1
1554983,37.757502600000002,-122.1941339,224
1554867,37.669140300000002,-122.1350049,120
1555013,37.632920300000002,-122.4071703,411
1555027,37.342156000000003,-121.88977300000001,151
1554957,37.546319500000003,-122.28380799999999,91
1555073,37.439278000000002,-122.14749550000001,223
1555106,37.807172199999997,-122.30091760000001,65
1555133,37.777110899999997,-122.415153,183
1555154,37.717087900000003,-122.4775442,103
1555178,37.7146246,-122.4627624,182
1555204,36.965636000000003,-122.02883199999999,395
1555220,37.352739,-121.869922,91
1555216,37.826436999999999,-122.20788400000001,235
1555239,32.745884400000001,-117.188171,123
1555273,37.575787300000002,-122.3210127,223
1555278,37.429504000000001,-122.148825,87
1555249,37.274997900000002,-121.990201,42
1555304,36.978104199999997,-121.9062306,30
